finding	platform	record_id	path	detail
unregistered-document	common	window_record_encode_declared_nowhere_2026-08-04	doc/08_tracking/bug/window_record_encode_declared_nowhere_2026-08-04.md	Status: OPEN — architectural/out-of-scope for a measurement lane (needs SPM; severity/priority: not explicit; matches:
mapping-needs-review	windows	windows_bootstrap_cmp_authority_missing_2026-09-09	doc/08_tracking/bug/windows_bootstrap_cmp_authority_missing_2026-09-09.md	Status: In progress; source fix and focused coverage are present, but the latest focused invocation exposed a test PATH fixture issue; host provisioning and a post-fix bootstrap proof remain open; severity/priority: not explicit; matches: windows_bootstrap_cmp_authority_missing:file
unregistered-document	windows	windows_bootstrap_max_path_262_2026-08-30	doc/08_tracking/bug/windows_bootstrap_max_path_262_2026-08-30.md	Status: OPEN (worked around by shortening the output dir; the structural; severity/priority: not explicit; matches:
exact-status-conflict	windows	windows_build_subcommand_silent_noop_stale_binary_2026-08-05	doc/08_tracking/bug/windows_build_subcommand_silent_noop_stale_binary_2026-08-05.md	document=OPEN — architectural (needs a native-Windows or WSL environment to; DB=fixed; no status change authorized by this audit
exact-status-conflict	windows	windows_materialized_symlink_alias_git_state_timeout_2026-09-09	doc/08_tracking/bug/windows_materialized_symlink_alias_git_state_timeout_2026-09-09.md	document=OPEN; DB=fixed; no status change authorized by this audit
unregistered-document	windows	windows_mcp_native_build_blocked_at_hir_entry_2026-09-01	doc/08_tracking/bug/windows_mcp_native_build_blocked_at_hir_entry_2026-09-01.md	Status: OPEN (blocked on another agent's HIR-entry defect — NOT owned here); severity/priority: not explicit; matches:
unregistered-document	windows	windows_msvc_stage2_receiver_gate_runtime_c_uncompilable_2026-09-02	doc/08_tracking/bug/windows_msvc_stage2_receiver_gate_runtime_c_uncompilable_2026-09-02.md	Status: PARTIALLY FIXED (2026-09-06) — C sources now compile under cl.exe;; severity/priority: not explicit; matches:
unregistered-document	windows	windows_msvc_stage2_rejected_struct_receiver_route_threads_2026-09-01	doc/08_tracking/bug/windows_msvc_stage2_rejected_struct_receiver_route_threads_2026-09-01.md	Status: Open — Stage 2 candidate rejected; admission not achieved; severity/priority: not explicit; matches:
unregistered-document	windows	windows_native_build_main_resolves_to_image_base_2026-09-01	doc/08_tracking/bug/windows_native_build_main_resolves_to_image_base_2026-09-01.md	Status: OPEN; severity/priority: blocker — no natively built Windows binary runs at all; matches:
unregistered-document	windows	windows_path_duality_native_vs_shell_tmp_2026-09-18	doc/08_tracking/bug/windows_path_duality_native_vs_shell_tmp_2026-09-18.md	Status: OPEN — architectural debt; per-spec workarounds only until the; severity/priority: not explicit; matches:
unregistered-document	windows	windows_phase3_blocked_planner_admission_producer_requires_in_repo_build_root_2026-09-02	doc/08_tracking/bug/windows_phase3_blocked_planner_admission_producer_requires_in_repo_build_root_2026-09-02.md	Status: OPEN — blocks W2 (Phase 3) on the Windows MSVC lane; severity/priority: not explicit; matches:
unregistered-document	windows	windows_rt_process_run_cannot_exec_shebang_script_fixtures_2026-09-02	doc/08_tracking/bug/windows_rt_process_run_cannot_exec_shebang_script_fixtures_2026-09-02.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	windows	windows_stripped_seed_binary_blinds_symbol_guards_2026-09-02	doc/08_tracking/bug/windows_stripped_seed_binary_blinds_symbol_guards_2026-09-02.md	Status: OPEN 2026-09-02 — three guards cannot produce a verdict on Windows.; severity/priority: Blocking for promotion — these guards are unpromotable to push-blocking; matches:
exact-status-conflict	common	wine_hello_fixture_spec_orphaned_api_drift_2026-07-20	doc/08_tracking/bug/wine_hello_fixture_spec_orphaned_api_drift_2026-07-20.md	document=Open; DB=closed; no status change authorized by this audit
unregistered-document	common	wine_process_tls_dispatch_spec_pre_existing_red_2026-08-27	doc/08_tracking/bug/wine_process_tls_dispatch_spec_pre_existing_red_2026-08-27.md	Status: OPEN (pre-existing at HEAD, proven below); severity/priority: not explicit; matches:
exact-status-conflict	common	wine_proton_runtime_modules_missing_2026-07-20	doc/08_tracking/bug/wine_proton_runtime_modules_missing_2026-07-20.md	document=Open; DB=closed; no status change authorized by this audit
unregistered-document	common	wine_seh_frame_module_missing_2026-07-20	doc/08_tracking/bug/wine_seh_frame_module_missing_2026-07-20.md	Status: Open; severity/priority: not explicit; matches:
unregistered-document	common	wine_thread_adapter_missing_impl_2026-07-20	doc/08_tracking/bug/wine_thread_adapter_missing_impl_2026-07-20.md	Status: OPEN; severity/priority: Medium — the only consumer (its own spec) can never run;; matches:
unregistered-document	common	wine_vm_write_readback_token_renamed_specs_red_2026-08-26	doc/08_tracking/bug/wine_vm_write_readback_token_renamed_specs_red_2026-08-26.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	wire_to_bytes_high_byte_utf8_roundtrip_corruption_2026-09-05	doc/08_tracking/bug/wire_to_bytes_high_byte_utf8_roundtrip_corruption_2026-09-05.md	Status: Open; severity/priority: High — silently corrupts TLS wire lengths/values whenever a byte has its high bit set; matches:
exact-status-conflict	common	with_statement_exit_self_field_mutation_lost_2026-07-20	doc/08_tracking/bug/with_statement_exit_self_field_mutation_lost_2026-07-20.md	document=open (found triaging test/feature/usage/contextmanagersspec.spl); DB=closed; no status change authorized by this audit
unregistered-document	common	wm_glass_qemu_evidence_contract_p1_2026-07-27_tldr	doc/08_tracking/bug/wm_glass_qemu_evidence_contract_p1_2026-07-27_tldr.md	Status: open and fail-closed; neither QEMU row is a PASS.; severity/priority: not explicit; matches:
unregistered-document	windows	wm_lifecycle_restore_action_does_not_restore_geometry_2026-08-08	doc/08_tracking/bug/wm_lifecycle_restore_action_does_not_restore_geometry_2026-08-08.md	Status: open (filed, not fixed — currently dead code, see "Reachability" below); severity/priority: not explicit; matches:
exact-status-conflict	common	wm_taskbar_pin_persistence_transaction_2026-07-29	doc/08_tracking/bug/wm_taskbar_pin_persistence_transaction_2026-07-29.md	document=fixed; live native persistence evidence blocked by VFS global lowering; DB=open; no status change authorized by this audit
exact-status-conflict	common	wm_theme_css_loaded_not_applied_2026-07-20	doc/08_tracking/bug/wm_theme_css_loaded_not_applied_2026-07-20.md	document=OPEN; DB=closed; no status change authorized by this audit
unregistered-document	common	wm_web_standards_showcase_child_frame_timeout_2026-08-06	doc/08_tracking/bug/wm_web_standards_showcase_child_frame_timeout_2026-08-06.md	Status: open. Severity: blocks first dynamic pixel-delta verdict for; severity/priority: not explicit; matches:
exact-status-conflict	common	wm_widget_headless_default_ppm_path_write_fails_2026-07-25	doc/08_tracking/bug/wm_widget_headless_default_ppm_path_write_fails_2026-07-25.md	document=OPEN — reproducible, well-characterised, root cause unknown; DB=closed; no status change authorized by this audit
exact-status-conflict	common	wm_window_title_text_not_rendered_2026-07-20	doc/08_tracking/bug/wm_window_title_text_not_rendered_2026-07-20.md	document=OPEN; DB=closed; no status change authorized by this audit
unregistered-document	common	world_units_engine_and_generators_modules_missing_2026-08-21	doc/08_tracking/bug/world_units_engine_and_generators_modules_missing_2026-08-21.md	Status: OPEN (unimplemented feature, not a regression in the specs); severity/priority: medium — two unit specs are unrunnable; the unit-expression parser; matches:
unregistered-document	common	wp18_taclebench_import_blocked_by_network_fetch_2026-08-07	doc/08_tracking/bug/wp18_taclebench_import_blocked_by_network_fetch_2026-08-07.md	Status: blocked (environment restriction), not scope-avoidance.; severity/priority: not explicit; matches:
exact-status-conflict	common	x64_freestanding_layout_sensitive_dup_displaced_stores	doc/08_tracking/bug/x64_freestanding_layout_sensitive_dup_displaced_stores.md	document=open (reproduced once with real dumped bytes; vanishes with unrelated code motion); DB=closed; no status change authorized by this audit
exact-status-conflict	common	x64_freestanding_mmio_read_u8_address_dependent_zero	doc/08_tracking/bug/x64_freestanding_mmio_read_u8_address_dependent_zero.md	document=open (latent at origin tip; reproduces only when .bss layout shifts the FAT buffer to ~0x0D5Dxxxx); DB=closed; no status change authorized by this audit
exact-status-conflict	common	x64_freestanding_module_level_val_u32_desktop_gui_2026-07-12	doc/08_tracking/bug/x64_freestanding_module_level_val_u32_desktop_gui_2026-07-12.md	document=open; DB=closed; no status change authorized by this audit
exact-status-conflict	common	x64_freestanding_module_vs_entry_ring3_handoff	doc/08_tracking/bug/x64_freestanding_module_vs_entry_ring3_handoff.md	document=open — NOT a seed regression, NOT module-vs-entry; the abort is clang's own; DB=fixed; no status change authorized by this audit
exact-status-conflict	common	x64_sshd_version_exchange_freestanding	doc/08_tracking/bug/x64_sshd_version_exchange_freestanding.md	document=open; DB=fixed; no status change authorized by this audit
unregistered-document	common	x86_32_qemu_release_lineage_nonce_and_clean_source_gap_2026-08-11	doc/08_tracking/bug/x86_32_qemu_release_lineage_nonce_and_clean_source_gap_2026-08-11.md	Status: OPEN; severity/priority: not explicit; matches:
exact-status-conflict	simpleos	x86_64_baremetal_fake_clock_budget_burn_2026-07-26	doc/08_tracking/bug/x86_64_baremetal_fake_clock_budget_burn_2026-07-26.md	document=OPEN (mitigated 2026-07-26: platform budget floor knob, guest floors at 300s); DB=closed; no status change authorized by this audit
unregistered-document	common	x86_64_qemu_release_lineage_nonce_and_clean_source_gap_2026-08-11	doc/08_tracking/bug/x86_64_qemu_release_lineage_nonce_and_clean_source_gap_2026-08-11.md	Status: OPEN; severity/priority: not explicit; matches:
unregistered-document	common	x86_bootstrap_rust_authority_tuple_recompilation_cost_2026-08-22	doc/08_tracking/bug/x86_bootstrap_rust_authority_tuple_recompilation_cost_2026-08-22.md	Status: OPEN (P2); severity/priority: not explicit; matches:
unregistered-document	common	zerokind_is_a_corrupt_aggregate_2026-09-03	doc/08_tracking/bug/zerokind_is_a_corrupt_aggregate_2026-09-03.md	Status: OPEN — root cause characterised, fix not yet identified; severity/priority: P0 — sole remaining blocker for Stage-3 self-host on aarch64-apple-darwin; matches:
unregistered-document	common	zstd_fse_compressed_block_deferred_2026-06-15	doc/08_tracking/bug/zstd_fse_compressed_block_deferred_2026-06-15.md	Status: Deferred (not a bug — intentional scope boundary); severity/priority: not explicit; matches:
exact-status-conflict	common	zstd_sequence_rle_normal_offset_mismatch_2026-07-20	doc/08_tracking/bug/zstd_sequence_rle_normal_offset_mismatch_2026-07-20.md	document=open — needs ZSTD-format domain expertise to determine which; DB=closed; no status change authorized by this audit
unregistered-document	common	cc_compositor_backend_incomplete_2026-08-09	doc/08_tracking/todo/cc_compositor_backend_incomplete_2026-08-09.md	Status: in-progress, plan-backed. Do NOT delete.; severity/priority: not explicit; matches:
unregistered-document	common	check_scripts_seed_identity_fail_open_2026-07-28	doc/08_tracking/todo/check_scripts_seed_identity_fail_open_2026-07-28.md	Status: OPEN; severity/priority: High — green output from these checks is cited as evidence in plans and reports; matches:
unregistered-document	other-platform	gpu_renderer_processing_metal_native_macos_2026-08-02	doc/08_tracking/todo/gpu_renderer_processing_metal_native_macos_2026-08-02.md	Status: open / native row blocked on the current Linux host.; severity/priority: not explicit; matches:
unregistered-document	common	image_to_markdown_release_acceptance_2026-09-09	doc/08_tracking/todo/image_to_markdown_release_acceptance_2026-09-09.md	Status: Blocked. Source, design, deterministic fixtures, and executable; severity/priority: not explicit; matches:
unregistered-document	common	qrb2210_drm_kms_kernel_owner_2026-08-10	doc/08_tracking/todo/qrb2210_drm_kms_kernel_owner_2026-08-10.md	Status: BLOCKED — the repository has the fail-closed; severity/priority: not explicit; matches:
unregistered-document	simpleos	qrb2210_simpleos_physical_2d_device_bindings_2026-08-09	doc/08_tracking/todo/qrb2210_simpleos_physical_2d_device_bindings_2026-08-09.md	Status: blocked on physical QRB2210 SimpleOS driver bring-up and an attached; severity/priority: not explicit; matches:
unregistered-document	common	rendering_performance_historical_regression_baseline_2026-07-27	doc/08_tracking/todo/rendering_performance_historical_regression_baseline_2026-07-27.md	Status: open; policy selection and implementation required; severity/priority: not explicit; matches:
